dhms_region_id,chromosome,region_start,region_end,dhms_state,n_bins,mean_state_posterior
1944,chr2,17943000,17946000,ESC_enriched,3,0.9926857634257672
1945,chr2,17948000,17952000,ESC_enriched,4,0.9893828251649142
1946,chr2,17954000,17968000,ESC_enriched,14,0.998474645663751
1947,chr2,18522000,18528000,ESC_enriched,6,0.9942379270528469
1948,chr2,18589000,18594000,ESC_enriched,5,0.9934828314199576
1949,chr2,18597000,18602000,ESC_enriched,5,0.9890674137503677
1950,chr2,18605000,18619000,ESC_enriched,14,0.9986368579231039
1951,chr2,18717000,18720000,ESC_enriched,3,0.9999339648355191
1952,chr2,18914000,18916000,ESC_enriched,2,0.9938978017722903
1953,chr2,21059000,21062000,ESC_enriched,3,0.9849669696578863
1954,chr2,21286000,21290000,ESC_enriched,4,0.9842218136913181
1955,chr2,22469000,22477000,ESC_enriched,8,0.9904919040043337
1956,chr2,22625000,22627000,ESC_enriched,2,0.9999432879401378
1957,chr2,24226000,24228000,ESC_enriched,2,0.9598020137123935
1958,chr2,24295000,24303000,ESC_enriched,8,0.9962751252149097
1959,chr2,24427000,24432000,ESC_enriched,5,0.9880386259550858
1960,chr2,24478000,24484000,ESC_enriched,6,0.9861281067067057
1961,chr2,24500000,24506000,ESC_enriched,6,0.9889566764608099
1962,chr2,24582000,24588000,ESC_enriched,6,0.9931257136269785
1963,chr2,24877000,24885000,ESC_enriched,8,0.9969044380810885
1964,chr2,25246000,25249000,ESC_enriched,3,0.9905227665520006
1965,chr2,25398000,25402000,ESC_enriched,4,0.9947179450662729
1966,chr2,25432000,25441000,ESC_enriched,9,0.9911399360114572
1967,chr2,25685000,25689000,ESC_enriched,4,0.9888094726249061
1968,chr2,25699000,25702000,ESC_enriched,3,0.9940871334249475
1969,chr2,25913000,25916000,ESC_enriched,3,0.9760212940921195
1970,chr2,25943000,25945000,ESC_enriched,2,0.9992695546446533
1971,chr2,26138000,26142000,ESC_enriched,4,0.9802884905034259
1972,chr2,27498000,27501000,ESC_enriched,3,0.9912992940015838
1973,chr2,28268000,28271000,ESC_enriched,3,0.9852764084432114
1974,chr2,28730000,28742000,ESC_enriched,12,0.9991987164504694
1975,chr2,29017000,29019000,ESC_enriched,2,0.9869052651144983
1976,chr2,29071000,29082000,ESC_enriched,11,0.9956011455587418
1977,chr2,29665000,29671000,ESC_enriched,6,0.9932222560531877
1978,chr2,30427000,30431000,ESC_enriched,4,0.9963924819937309
1979,chr2,30437000,30440000,ESC_enriched,3,0.985987013907223
1980,chr2,30498000,30501000,ESC_enriched,3,0.9969866548434206
1981,chr2,30547000,30549000,ESC_enriched,2,0.966890560338385
1982,chr2,30592000,30594000,ESC_enriched,2,0.9946463647865738
1983,chr2,30622000,30624000,ESC_enriched,2,0.9937118773687181
1984,chr2,31065000,31070000,ESC_enriched,5,0.989271875742542
1985,chr2,31267000,31270000,NPC_enriched,3,0.9705139295481228
1986,chr2,31709000,31711000,ESC_enriched,2,0.9927942646869545
1987,chr2,31746000,31748000,ESC_enriched,2,0.9597241740221687
1988,chr2,31760000,31761000,ESC_enriched,1,0.9619423351150648
1989,chr2,31772000,31775000,ESC_enriched,3,0.976444626439447
1990,chr2,31910000,31911000,ESC_enriched,1,0.9541348380259331
1991,chr2,33365000,33369000,ESC_enriched,4,0.9947712775269387
1992,chr2,33382000,33473000,ESC_enriched,91,0.9992211266557338
1993,chr2,33788000,33790000,ESC_enriched,2,0.9888702083572558
1994,chr2,34393000,34396000,ESC_enriched,3,0.9882625024316974
1995,chr2,35077000,35080000,ESC_enriched,3,0.9964093640816948
1996,chr2,35103000,35105000,ESC_enriched,2,0.9983036960136437
1997,chr2,35373000,35380000,ESC_enriched,7,0.9887940690341918
1998,chr2,35403000,35414000,ESC_enriched,11,0.9943988373609698
1999,chr2,35575000,35582000,ESC_enriched,7,0.9806415219875341
2000,chr2,35702000,35703000,ESC_enriched,1,0.9828359458370678
2001,chr2,35716000,35722000,ESC_enriched,6,0.9868953934901677
2002,chr2,35833000,35836000,ESC_enriched,3,0.9896827251477539
2003,chr2,35923000,35925000,ESC_enriched,2,0.9979317979701616
2004,chr2,36017000,36035000,ESC_enriched,18,0.9950096063512847
2005,chr2,37599000,37601000,ESC_enriched,2,0.9781357689157701
2006,chr2,37605000,37620000,ESC_enriched,15,0.994280147137573
2007,chr2,38157000,38163000,ESC_enriched,6,0.9860299160669165
2008,chr2,38169000,38187000,ESC_enriched,18,0.999078387936183
2009,chr2,38189000,38202000,ESC_enriched,13,0.9930683918727976
2010,chr2,38480000,38481000,ESC_enriched,1,0.9738725124583317
2011,chr2,38514000,38538000,ESC_enriched,24,0.997082253593106
2012,chr2,42474000,42476000,ESC_enriched,2,0.9999840787512662
2013,chr2,44356000,44359000,ESC_enriched,3,0.9793797221184398
2014,chr2,44378000,44383000,ESC_enriched,5,0.9936645948862237
2015,chr2,44810000,44812000,ESC_enriched,2,0.9878273170361045
2016,chr2,44927000,44939000,ESC_enriched,12,0.9968020025455142
2017,chr2,49394000,49398000,NPC_enriched,4,0.9851439172373765
2018,chr2,49451000,49457000,NPC_enriched,6,0.9807961648906782
2019,chr2,49459000,49485000,NPC_enriched,26,0.9979312678423603
2020,chr2,49608000,49612000,ESC_enriched,4,0.9899901997430401
2021,chr2,50086000,50087000,ESC_enriched,1,0.9553638617812042
2022,chr2,51756000,51758000,ESC_enriched,2,0.999323138808171
2023,chr2,51794000,51795000,ESC_enriched,1,0.9594734370147014
2024,chr2,52188000,52190000,ESC_enriched,2,0.9788503303675072
2025,chr2,52496000,52501000,ESC_enriched,5,0.9805993456746757
2026,chr2,53900000,53901000,ESC_enriched,1,0.9951547759425212
2027,chr2,54049000,54052000,NPC_enriched,3,0.9922851682116005
2028,chr2,55250000,55254000,ESC_enriched,4,0.9995605471349845
2029,chr2,56915000,56933000,ESC_enriched,18,0.9980286849054563
2030,chr2,58172000,58175000,ESC_enriched,3,0.9864193912199433
2031,chr2,60083000,60087000,ESC_enriched,4,0.98785885614967
2032,chr2,61456000,61459000,ESC_enriched,3,0.9932495780697593
2033,chr2,61460000,61461000,ESC_enriched,1,0.9523396643100756
2034,chr2,61604000,61617000,ESC_enriched,13,0.9998332547184569
2035,chr2,62212000,62214000,ESC_enriched,2,0.9896404783286887
2036,chr2,64821000,64824000,ESC_enriched,3,0.9907853842343437
2037,chr2,65038000,65041000,ESC_enriched,3,0.9956279873480948
2038,chr2,68269000,68274000,ESC_enriched,5,0.9809917309767655
2039,chr2,68882000,68894000,NPC_enriched,12,0.9906841451735628
2040,chr2,70272000,70279000,ESC_enriched,7,0.9999788647876172
2041,chr2,70291000,70292000,ESC_enriched,1,0.9936783910529591
2042,chr2,70364000,70375000,ESC_enriched,11,0.996814346627606
2043,chr2,70918000,70922000,ESC_enriched,4,0.9950398214590346
2044,chr2,71324000,71355000,ESC_enriched,31,0.9956070174679905
2045,chr2,71780000,71783000,ESC_enriched,3,0.9888686529175339
2046,chr2,72300000,72302000,ESC_enriched,2,0.9970945546567362
2047,chr2,73064000,73083000,ESC_enriched,19,0.9996596761022326
2048,chr2,73396000,73398000,ESC_enriched,2,0.9915091131630203
2049,chr2,74229000,74233000,NPC_enriched,4,0.9737528123636816
2050,chr2,74475000,74477000,ESC_enriched,2,0.9991500871344814
2051,chr2,74497000,74507000,ESC_enriched,10,0.9912608012673232
2052,chr2,74514000,74520000,ESC_enriched,6,0.9811976869807296
2053,chr2,74521000,74557000,ESC_enriched,36,0.9955619177785514
2054,chr2,76138000,76141000,ESC_enriched,3,0.9978060172245856
2055,chr2,76206000,76209000,ESC_enriched,3,0.9801993504655465
2056,chr2,79056000,79058000,ESC_enriched,2,0.9954096329496487
2057,chr2,79256000,79262000,ESC_enriched,6,0.9982990232233954
2058,chr2,80246000,80249000,ESC_enriched,3,0.998906543988405
2059,chr2,83613000,83614000,ESC_enriched,1,0.9591677208699955
2060,chr2,84635000,84643000,ESC_enriched,8,0.9909926237501425
2061,chr2,84667000,84690000,ESC_enriched,23,0.9952995667651214
2062,chr2,90378000,90381000,ESC_enriched,3,0.9919034962352464
2063,chr2,90684000,90687000,ESC_enriched,3,0.9623918934462172
2064,chr2,90689000,90693000,ESC_enriched,4,0.9991355989359798
2065,chr2,90879000,90889000,ESC_enriched,10,0.9924033054494856
2066,chr2,90897000,90899000,ESC_enriched,2,0.9860859543018927
2067,chr2,90932000,90935000,ESC_enriched,3,0.9803527522540719
2068,chr2,90991000,90995000,ESC_enriched,4,0.9887001722340515
2069,chr2,91055000,91058000,ESC_enriched,3,0.9837565129113376
2070,chr2,91259000,91261000,ESC_enriched,2,0.9755784063906352
2071,chr2,91721000,91730000,ESC_enriched,9,0.9989573708393935
2072,chr2,91775000,91778000,ESC_enriched,3,0.9958107109087928
2073,chr2,91855000,91857000,ESC_enriched,2,0.9601758583467608
2074,chr2,91859000,91862000,ESC_enriched,3,0.986756718876736
2075,chr2,92260000,92262000,ESC_enriched,2,0.9798827271148061
2076,chr2,92413000,92416000,ESC_enriched,3,0.9942435293855048
2077,chr2,92775000,92778000,ESC_enriched,3,0.9966179906435343
2078,chr2,93261000,93263000,ESC_enriched,2,0.9765099893005261
2079,chr2,93439000,93451000,ESC_enriched,12,0.9971587699686574
2080,chr2,93755000,93760000,ESC_enriched,5,0.9995657537706633
2081,chr2,94036000,94052000,ESC_enriched,16,0.9927797294393708
2082,chr2,94065000,94068000,ESC_enriched,3,0.9632519818347719
2083,chr2,94073000,94077000,ESC_enriched,4,0.9892723589067804
2084,chr2,99037000,99041000,NPC_enriched,4,0.9622232331263689
2085,chr2,100970000,100973000,NPC_enriched,3,0.992873548211478
2086,chr2,100974000,100981000,NPC_enriched,7,0.9935651308107882
2087,chr2,101596000,101599000,ESC_enriched,3,0.9988372309166657
2088,chr2,102250000,102252000,ESC_enriched,2,0.9986904762084803
2089,chr2,102458000,102462000,ESC_enriched,4,0.9917907247448414
2090,chr2,102701000,102703000,ESC_enriched,2,0.9912284913279497
2091,chr2,103367000,103369000,ESC_enriched,2,0.9962152126531905
2092,chr2,103682000,103684000,ESC_enriched,2,0.9712200766008385
2093,chr2,103770000,103774000,ESC_enriched,4,0.9986271006802508
2094,chr2,104482000,104483000,ESC_enriched,1,0.9802782363285907
2095,chr2,104923000,104939000,ESC_enriched,16,0.998811485391216
2096,chr2,105025000,105026000,ESC_enriched,1,0.9734636103465654
2097,chr2,105172000,105175000,ESC_enriched,3,0.9700170016320211
2098,chr2,105457000,105491000,ESC_enriched,34,0.9979918651082178
2099,chr2,106496000,106498000,ESC_enriched,2,0.982268792697758
2100,chr2,109494000,109496000,ESC_enriched,2,0.996870252229876
2101,chr2,110894000,110897000,NPC_enriched,3,0.9853109716559639
2102,chr2,110932000,110935000,NPC_enriched,3,0.985547383576204
2103,chr2,110945000,110948000,NPC_enriched,3,0.9873783982320704
2104,chr2,111033000,111036000,NPC_enriched,3,0.9966375368654838
2105,chr2,113017000,113019000,ESC_enriched,2,0.9811717345796932
2106,chr2,115542000,115554000,ESC_enriched,12,0.9926492581572589
2107,chr2,115748000,115750000,ESC_enriched,2,0.9753912121449154
2108,chr2,115751000,115770000,ESC_enriched,19,0.998547020380415
2109,chr2,116244000,116251000,ESC_enriched,7,0.9970364653905752
2110,chr2,117032000,117036000,ESC_enriched,4,0.9983375386621761
2111,chr2,118062000,118068000,ESC_enriched,6,0.9949654351002194
2112,chr2,118366000,118375000,ESC_enriched,9,0.9913849777889617
2113,chr2,118387000,118412000,ESC_enriched,25,0.9973705008094433
2114,chr2,118414000,118418000,ESC_enriched,4,0.9741627808186336
2115,chr2,118435000,118442000,ESC_enriched,7,0.9977514977845379
2116,chr2,118448000,118455000,ESC_enriched,7,0.9942255313132329
2117,chr2,118480000,118484000,ESC_enriched,4,0.9976422432392377
2118,chr2,118579000,118596000,ESC_enriched,17,0.9969615906470025
2119,chr2,118607000,118608000,ESC_enriched,1,0.9811422558437634
2120,chr2,118664000,118671000,ESC_enriched,7,0.9963035678131681
2121,chr2,119014000,119016000,ESC_enriched,2,0.975034065174623
2122,chr2,119434000,119438000,ESC_enriched,4,0.992382046658853
2123,chr2,119450000,119453000,ESC_enriched,3,0.9921266899758433
2124,chr2,119769000,119773000,ESC_enriched,4,0.9748039862110235
2125,chr2,119936000,119937000,ESC_enriched,1,0.9906256207961308
2126,chr2,120987000,120993000,ESC_enriched,6,0.9834446804403547
2127,chr2,121048000,121051000,NPC_enriched,3,0.9855614652834292
2128,chr2,121982000,122000000,ESC_enriched,18,0.9950240552863627
2129,chr2,122003000,122011000,ESC_enriched,8,0.9840191023926581
2130,chr2,122159000,122160000,ESC_enriched,1,0.9646793396520198
2131,chr2,122300000,122303000,ESC_enriched,3,0.9809982057697294
2132,chr2,123781000,123783000,ESC_enriched,2,0.9999929967428607
2133,chr2,124300000,124304000,ESC_enriched,4,0.9957288722243526
2134,chr2,125196000,125199000,ESC_enriched,3,0.9996807338767306
2135,chr2,125364000,125365000,ESC_enriched,1,0.9679239484129788
2136,chr2,125410000,125425000,ESC_enriched,15,0.9961482861098773
2137,chr2,127019000,127030000,ESC_enriched,11,0.9908955492696593
2138,chr2,127116000,127119000,ESC_enriched,3,0.9863771127799753
2139,chr2,127171000,127180000,ESC_enriched,9,0.9979889783243946
2140,chr2,127194000,127199000,ESC_enriched,5,0.9799217605534315
2141,chr2,127202000,127205000,ESC_enriched,3,0.9885526888092846
2142,chr2,127213000,127214000,ESC_enriched,1,0.9922288166058689
2143,chr2,127231000,127233000,ESC_enriched,2,0.9994314463111357
2144,chr2,127421000,127423000,ESC_enriched,2,0.9622482045724574
2145,chr2,127814000,127817000,ESC_enriched,3,0.9928970716286939
2146,chr2,128554000,128558000,ESC_enriched,4,0.9967613061930819
2147,chr2,128564000,128567000,ESC_enriched,3,0.9890031233938396
2148,chr2,128728000,128733000,ESC_enriched,5,0.9923867028636666
2149,chr2,129282000,129287000,ESC_enriched,5,0.9934891505122774
2150,chr2,129985000,130000000,ESC_enriched,15,0.9955240431943595
2151,chr2,130051000,130059000,ESC_enriched,8,0.9978633555030542
2152,chr2,130265000,130277000,ESC_enriched,12,0.9941783941619574
2153,chr2,130325000,130334000,ESC_enriched,9,0.9940815334677594
2154,chr2,130728000,130736000,ESC_enriched,8,0.9918124510656041
2155,chr2,130744000,130749000,ESC_enriched,5,0.9917057372985051
2156,chr2,130753000,130758000,ESC_enriched,5,0.9913569807517095
2157,chr2,130764000,130768000,ESC_enriched,4,0.9905350256764116
2158,chr2,130817000,130820000,ESC_enriched,3,0.9861570744724387
2159,chr2,130833000,130837000,ESC_enriched,4,0.9980205587575308
2160,chr2,130863000,130865000,ESC_enriched,2,0.9886030231100615
2161,chr2,131184000,131186000,ESC_enriched,2,0.988212886951327
2162,chr2,131211000,131214000,ESC_enriched,3,0.9891091130121161
2163,chr2,131237000,131245000,ESC_enriched,8,0.9987803396167001
2164,chr2,131250000,131254000,ESC_enriched,4,0.9982501447628641
2165,chr2,131644000,131645000,ESC_enriched,1,0.9855842791795953
2166,chr2,131719000,131724000,ESC_enriched,5,0.9991673395191839
2167,chr2,133243000,133253000,ESC_enriched,10,0.9889532363976319
2168,chr2,135742000,135744000,ESC_enriched,2,0.9818529625114918
2169,chr2,135750000,135752000,ESC_enriched,2,0.999590081519499
2170,chr2,136806000,136808000,ESC_enriched,2,0.9976748022837385
2171,chr2,139294000,139299000,NPC_enriched,5,0.9908269918293712
2172,chr2,139368000,139370000,ESC_enriched,2,0.9694107245477707
2173,chr2,142131000,142134000,NPC_enriched,3,0.9909227007254616
2174,chr2,142387000,142393000,NPC_enriched,6,0.9853419666266415
2175,chr2,142396000,142402000,NPC_enriched,6,0.9950226998035038
2176,chr2,142425000,142429000,NPC_enriched,4,0.9932353014618749
2177,chr2,143552000,143555000,ESC_enriched,3,0.9933797046329801
2178,chr2,144858000,144861000,ESC_enriched,3,0.9911279220870007
2179,chr2,145908000,145915000,ESC_enriched,7,0.9885777953356408
2180,chr2,146518000,146533000,ESC_enriched,15,0.9953283633415722
2181,chr2,146781000,146786000,NPC_enriched,5,0.9922775266531858
2182,chr2,146865000,146894000,ESC_enriched,29,0.9972675690945918
2183,chr2,147071000,147074000,NPC_enriched,3,0.9749946130280832
2184,chr2,147140000,147143000,NPC_enriched,3,0.9723696668333789
2185,chr2,147167000,147169000,NPC_enriched,2,0.9779338925959373
2186,chr2,147173000,147177000,NPC_enriched,4,0.9599132819066296
2187,chr2,147184000,147192000,NPC_enriched,8,0.9927002155537019
2188,chr2,147220000,147230000,NPC_enriched,10,0.9971210086109157
2189,chr2,147351000,147355000,NPC_enriched,4,0.9924090144119426
2190,chr2,147719000,147741000,ESC_enriched,22,0.9990573662182128
2191,chr2,148086000,148090000,ESC_enriched,4,0.998379341130724
2192,chr2,148097000,148100000,ESC_enriched,3,0.9965044058698119
2193,chr2,151284000,151289000,ESC_enriched,5,0.9907047184905377
2194,chr2,151292000,151293000,ESC_enriched,1,0.9512524991561265
2195,chr2,151323000,151326000,ESC_enriched,3,0.9886232440384483
2196,chr2,151392000,151401000,ESC_enriched,9,0.9914324093095244
2197,chr2,151604000,151608000,ESC_enriched,4,0.9820561646171049
2198,chr2,152318000,152321000,ESC_enriched,3,0.969737084179421
2199,chr2,152324000,152329000,ESC_enriched,5,0.9927777266558797
2200,chr2,152825000,152831000,NPC_enriched,6,0.9846539674447508
2201,chr2,153134000,153140000,ESC_enriched,6,0.9796860155290376
2202,chr2,153222000,153225000,ESC_enriched,3,0.9619768431904631
2203,chr2,154091000,154096000,NPC_enriched,5,0.9961528670846155
2204,chr2,154241000,154245000,ESC_enriched,4,0.9862090316128596
2205,chr2,155197000,155198000,ESC_enriched,1,0.9689006976089892
2206,chr2,155319000,155326000,ESC_enriched,7,0.9972364803205647
2207,chr2,155736000,155741000,ESC_enriched,5,0.9876634782698209
2208,chr2,155756000,155758000,ESC_enriched,2,0.9839232208032238
2209,chr2,156467000,156468000,ESC_enriched,1,0.9953248239306667
2210,chr2,156731000,156733000,ESC_enriched,2,0.9757938809941584
2211,chr2,156768000,156770000,ESC_enriched,2,0.9920930538645507
2212,chr2,156771000,156775000,ESC_enriched,4,0.9995166783299325
2213,chr2,157197000,157200000,ESC_enriched,3,0.9616858648911492
2214,chr2,157592000,157593000,ESC_enriched,1,0.9838304596242772
2215,chr2,158301000,158307000,ESC_enriched,6,0.998854154060242
2216,chr2,158359000,158362000,ESC_enriched,3,0.9931409723872727
2217,chr2,158756000,158762000,ESC_enriched,6,0.9934630524960447
2218,chr2,160050000,160059000,ESC_enriched,9,0.9965928809642739
2219,chr2,160228000,160229000,ESC_enriched,1,0.9570518949902189
2220,chr2,160471000,160474000,ESC_enriched,3,0.9939110280880189
2221,chr2,160599000,160606000,ESC_enriched,7,0.9985451715789546
2222,chr2,161257000,161269000,NPC_enriched,12,0.9857627840386525
2223,chr2,161349000,161363000,NPC_enriched,14,0.9983525310410346
2224,chr2,162893000,162898000,ESC_enriched,5,0.9970810416208596
2225,chr2,163066000,163069000,ESC_enriched,3,0.9998337400082482
2226,chr2,163632000,163633000,ESC_enriched,1,0.963541170789613
2227,chr2,163854000,163863000,ESC_enriched,9,0.9948809291137432
2228,chr2,164082000,164099000,ESC_enriched,17,0.9958940900551362
2229,chr2,164105000,164107000,ESC_enriched,2,0.9896692827527371
2230,chr2,164177000,164179000,ESC_enriched,2,0.9999702932094714
2231,chr2,164467000,164470000,ESC_enriched,3,0.9958403678292864
2232,chr2,164549000,164553000,NPC_enriched,4,0.9882622683104859
2233,chr2,164640000,164642000,ESC_enriched,2,0.9996191832494504
2234,chr2,164685000,164690000,ESC_enriched,5,0.9941794308447088
2235,chr2,164800000,164808000,ESC_enriched,8,0.9896340129555081
2236,chr2,164832000,164838000,ESC_enriched,6,0.9900428171509029
2237,chr2,164855000,164873000,ESC_enriched,18,0.9930831690046555
2238,chr2,164885000,164889000,ESC_enriched,4,0.9944332839722945
2239,chr2,164904000,164908000,ESC_enriched,4,0.9696644168320905
2240,chr2,164920000,164931000,ESC_enriched,11,0.9908488650531541
2241,chr2,165163000,165165000,ESC_enriched,2,0.9934246733839771
2242,chr2,165194000,165197000,ESC_enriched,3,0.9979362419980361
2243,chr2,166795000,166798000,ESC_enriched,3,0.9839194133713683
2244,chr2,166836000,166840000,ESC_enriched,4,0.9795666316074566
2245,chr2,166878000,166883000,ESC_enriched,5,0.9942532137660182
2246,chr2,167218000,167235000,ESC_enriched,17,0.9853362329239213
2247,chr2,167251000,167257000,ESC_enriched,6,0.992124022361752
2248,chr2,167771000,167775000,NPC_enriched,4,0.9668934297364031
2249,chr2,167952000,167955000,ESC_enriched,3,0.9833895904703877
2250,chr2,167959000,167961000,ESC_enriched,2,0.9755748214454547
2251,chr2,167967000,167972000,ESC_enriched,5,0.9870615153699831
2252,chr2,168453000,168462000,NPC_enriched,9,0.9935329604607614
2253,chr2,169576000,169580000,ESC_enriched,4,0.9892321485562453
2254,chr2,170014000,170019000,ESC_enriched,5,0.9883142184505143
2255,chr2,170101000,170103000,ESC_enriched,2,0.9926772423404664
2256,chr2,170177000,170191000,ESC_enriched,14,0.9943298663827014
2257,chr2,170423000,170425000,ESC_enriched,2,0.9946681499624723
2258,chr2,170465000,170467000,ESC_enriched,2,0.9801927711461652
2259,chr2,170556000,170557000,ESC_enriched,1,0.9991109889807428
2260,chr2,172369000,172384000,ESC_enriched,15,0.9915051134159799
2261,chr2,172385000,172386000,ESC_enriched,1,0.9593548575400116
2262,chr2,172432000,172433000,ESC_enriched,1,0.9525549953125879
2263,chr2,172577000,172581000,ESC_enriched,4,0.9908614816696284
2264,chr2,172761000,172764000,ESC_enriched,3,0.9901992931398377
2265,chr2,172814000,172816000,ESC_enriched,2,0.9999849425532865
2266,chr2,173158000,173160000,ESC_enriched,2,0.9965509441936329
2267,chr2,173227000,173231000,ESC_enriched,4,0.9862356985741665
2268,chr2,173969000,173973000,ESC_enriched,4,0.9879070954987021
2269,chr2,174287000,174289000,ESC_enriched,2,0.957828767213678
2270,chr2,174402000,174405000,ESC_enriched,3,0.9970252316998054
2271,chr2,174495000,174498000,ESC_enriched,3,0.9721190614615671
2272,chr2,178050000,178052000,ESC_enriched,2,0.9902740731783914
2273,chr2,178260000,178271000,NPC_enriched,11,0.9927055922501412
2274,chr2,178282000,178289000,NPC_enriched,7,0.9942961900549883
2275,chr2,178290000,178295000,NPC_enriched,5,0.9955103599671418
2276,chr2,178301000,178305000,NPC_enriched,4,0.9879306650487969
2277,chr2,178310000,178317000,NPC_enriched,7,0.9984519459451285
2278,chr2,178319000,178325000,NPC_enriched,6,0.9982954312268104
2279,chr2,178327000,178329000,NPC_enriched,2,0.9759126505459612
2280,chr2,178331000,178334000,NPC_enriched,3,0.9957379297845556
2281,chr2,178341000,178346000,ESC_enriched,5,0.9903853173384871
2282,chr2,179370000,179376000,ESC_enriched,6,0.9957382789523628
2283,chr2,179761000,179766000,ESC_enriched,5,0.9867052824328312
2284,chr2,179949000,179954000,ESC_enriched,5,0.9923111883458935
2285,chr2,180429000,180432000,ESC_enriched,3,0.9939510834718585
2286,chr2,180526000,180532000,ESC_enriched,6,0.9909236734402155
2287,chr2,181085000,181088000,ESC_enriched,3,0.9931611848193276
2288,chr2,181140000,181143000,ESC_enriched,3,0.9977513212525126
2289,chr2,181235000,181237000,ESC_enriched,2,0.9949392966709485
2290,chr2,181386000,181395000,ESC_enriched,9,0.9926792262871599
2291,chr2,181625000,181627000,ESC_enriched,2,0.9854088584614704
2292,chr3,5198000,5203000,ESC_enriched,5,0.9818692572810868
2293,chr3,5736000,5742000,NPC_enriched,6,0.9957997846938141
2294,chr3,8489000,8499000,NPC_enriched,10,0.9958958543426265
2295,chr3,8648000,8650000,ESC_enriched,2,0.9855857991591714
2296,chr3,8750000,8754000,ESC_enriched,4,0.9951480117601168
2297,chr3,9995000,9996000,ESC_enriched,1,0.9695062757699485
2298,chr3,13462000,13466000,NPC_enriched,4,0.9961215909136515
2299,chr3,14863000,14865000,ESC_enriched,2,0.9816887498055009
2300,chr3,17515000,17523000,NPC_enriched,8,0.9916271623666215
2301,chr3,17810000,17816000,NPC_enriched,6,0.9974110005576743
2302,chr3,17978000,17981000,ESC_enriched,3,0.9986080336272841
2303,chr3,18013000,18016000,NPC_enriched,3,0.9689729367667756
2304,chr3,20345000,20348000,ESC_enriched,3,0.9835006222334978
2305,chr3,26344000,26345000,ESC_enriched,1,0.965649805350621
2306,chr3,26522000,26526000,ESC_enriched,4,0.9971050168402267
2307,chr3,27563000,27564000,ESC_enriched,1,0.998227725190086
2308,chr3,28129000,28131000,ESC_enriched,2,0.9847657431357939
2309,chr3,28452000,28456000,ESC_enriched,4,0.9926944694501398
2310,chr3,30695000,30707000,ESC_enriched,12,0.9987527013323388
2311,chr3,31339000,31342000,ESC_enriched,3,0.9946843407617519
2312,chr3,34831000,34834000,ESC_enriched,3,0.9991050139863388
2313,chr3,36412000,36417000,ESC_enriched,5,0.9923855471664209
2314,chr3,36711000,36716000,ESC_enriched,5,0.9882068016589278
2315,chr3,36881000,36884000,ESC_enriched,3,0.9985647275534694
2316,chr3,37254000,37256000,ESC_enriched,2,0.974933924824041
2317,chr3,37540000,37542000,ESC_enriched,2,0.9971126516915275
2318,chr3,39076000,39082000,ESC_enriched,6,0.997208131667619
2319,chr3,40721000,40724000,ESC_enriched,3,0.9922984879517375
2320,chr3,40804000,40807000,ESC_enriched,3,0.9869038263843825
2321,chr3,45472000,45479000,ESC_enriched,7,0.9947574703717076
2322,chr3,49852000,49854000,ESC_enriched,2,0.9900285615207836
2323,chr3,51650000,51653000,ESC_enriched,3,0.9898615648844787
2324,chr3,51788000,51790000,ESC_enriched,2,0.9715091617049773
2325,chr3,52094000,52095000,ESC_enriched,1,0.9601367504963984
2326,chr3,52124000,52126000,ESC_enriched,2,0.972324899812645
2327,chr3,52191000,52193000,ESC_enriched,2,0.9957221224081667
2328,chr3,52299000,52301000,ESC_enriched,2,0.9720680252639726
2329,chr3,53129000,53132000,ESC_enriched,3,0.9972108572161694
2330,chr3,53740000,53744000,ESC_enriched,4,0.9962129276143266
2331,chr3,54721000,54723000,ESC_enriched,2,0.9905424082359202
2332,chr3,54840000,54849000,ESC_enriched,9,0.9855842976902698
2333,chr3,54885000,54886000,ESC_enriched,1,0.9763407359995299
2334,chr3,55867000,55875000,ESC_enriched,8,0.9993234781985763
2335,chr3,58778000,58782000,ESC_enriched,4,0.9969014947341295
2336,chr3,58899000,58904000,ESC_enriched,5,0.9726111358526823
2337,chr3,61091000,61093000,ESC_enriched,2,0.9872876582330744
2338,chr3,62427000,62429000,ESC_enriched,2,0.9999741315594104
2339,chr3,62690000,62693000,ESC_enriched,3,0.9906104398619049
2340,chr3,65195000,65198000,ESC_enriched,3,0.9954599812901531
2341,chr3,66307000,66312000,ESC_enriched,5,0.9901739640455649
2342,chr3,67029000,67033000,NPC_enriched,4,0.9788849849024635
2343,chr3,67066000,67069000,ESC_enriched,3,0.9879746259544393
2344,chr3,67462000,67464000,ESC_enriched,2,0.9803398179747425
2345,chr3,67602000,67605000,ESC_enriched,3,0.993527548743848
2346,chr3,68154000,68159000,NPC_enriched,5,0.9956910840087596
2347,chr3,69405000,69407000,ESC_enriched,2,0.9998996953066005
2348,chr3,69948000,69950000,ESC_enriched,2,0.9915490436920795
2349,chr3,73140000,73144000,ESC_enriched,4,0.9996667678424919
2350,chr3,76041000,76044000,ESC_enriched,3,0.9867429201510941
2351,chr3,77027000,77032000,NPC_enriched,5,0.9884219203708271
2352,chr3,77036000,77037000,NPC_enriched,1,0.9512715322370662
2353,chr3,80886000,80889000,ESC_enriched,3,0.9975309783625175
2354,chr3,80999000,81001000,ESC_enriched,2,0.9908281326201331
