chromosome,bin,bin_start,bin_end,esc_counts,npc_counts,F_score,putative_sites,region_id,esc_intensity,npc_intensity,intensity_ratio,log_ratio,fold_change_state,esc_alpha_post,esc_beta_post,npc_alpha_post,npc_beta_post,non_diff_emission,esc_emission,npc_emission,non_diff_posterior,esc_posterior,npc_posterior,hmm_state,dhms_state,dhms_region_id,state_posterior
chr4,131186,131186000,131187000,25,3,4.203236890214428e-06,True,210308,2.8325926829773165e-06,3.7771532464726584e-07,7.499279214108054,2.014806911138311,ESC enriched,26,9178844,4,10589982,0.04467206560124463,3.9106564107580284,9.280080402993607e-14,0.0010085249373191147,0.9989914750626809,1.0516448733914773e-21,ESC_enriched,ESC_enriched,2647,0.9989914750626809
chr4,131187,131187000,131188000,26,2,4.230413098878661e-06,True,210308,2.9415385553995208e-06,2.832864934854494e-07,10.383617373380382,2.340229311572939,ESC enriched,27,9178843,3,10589983,0.011517516897542499,3.9769655269742463,2.936748336934715e-15,8.988521755417524e-06,0.9999910114782447,5.725591908972123e-25,ESC_enriched,ESC_enriched,2647,0.9999910114782447
chr4,131188,131188000,131189000,34,4,5.7063340801955976e-06,True,210308,3.8131055347771565e-06,4.721441558090823e-07,8.07614684596252,2.088914883292033,ESC enriched,35,9178835,5,10589981,0.01506102045843537,3.969878517843791,3.950071492158429e-18,7.968998048542038e-06,0.9999920310019516,7.852017770567304e-29,ESC_enriched,ESC_enriched,2647,0.9999920310019516
chr4,131189,131189000,131190000,20,3,3.438100190891727e-06,True,210308,2.287863320866294e-06,3.7771532464726584e-07,6.05711013447189,1.8012328108402522,ESC enriched,21,9178849,4,10589982,0.13488751919021752,3.7302254523102287,9.042490534008702e-11,9.104088779218919e-05,0.9999089591122079,8.451076721424997e-21,ESC_enriched,ESC_enriched,2647,0.9999089591122079
chr4,131190,131190000,131191000,12,3,2.2138814719754054e-06,True,210308,1.4162963414886582e-06,3.7771532464726584e-07,3.749639607054027,1.321659730578366,ESC enriched,13,9178857,4,10589982,0.6222174818434821,2.755561234847478,4.0157827764486614e-06,0.0004909834863511101,0.9995090165136479,9.484319197242079e-16,ESC_enriched,ESC_enriched,2647,0.9995090165136479
chr4,131191,131191000,131192000,19,3,3.2850728510271868e-06,True,210308,2.1789174484440894e-06,3.7771532464726584e-07,5.768676318544657,1.75244264667082,ESC enriched,20,9178850,4,10589982,0.1663336068838373,3.6673332588202987,3.5364850522368605e-10,0.00011635670388642478,0.9998836432961136,2.0335671628200487e-19,ESC_enriched,ESC_enriched,2647,0.9998836432961136
chr4,131192,131192000,131193000,17,1,2.7273159088974914e-06,True,210308,1.9610257035996804e-06,1.8885766232363292e-07,10.383617373380382,2.340229311572939,ESC enriched,18,9178852,2,10589984,0.03431146798347879,3.931377611749101,1.2217832525681866e-10,4.930276003181481e-05,0.9999506972399682,1.0435406469401534e-18,ESC_enriched,ESC_enriched,2647,0.9999506972399682
chr4,131193,131193000,131194000,23,11,4.9039912600878085e-06,True,210308,2.6147009381329075e-06,1.1331459739417975e-06,2.307470527417863,0.8361519147966652, non differential,24,9178846,12,10589974,1.5073142758794815,0.9853713015235557,3.027166317490782e-08,0.003073680418543523,0.9969263195814564,2.10022000152738e-19,ESC_enriched,ESC_enriched,2647,0.9969263195814564
chr4,131194,131194000,131195000,66,11,1.1484166874263038e-05,True,210308,7.2993734522877e-06,1.1331459739417975e-06,6.4416885557082,1.8627907038396856,ESC enriched,67,9178803,12,10589974,0.006639907150286494,3.9867209205910368,2.7732728760086773e-32,1.0252169699730416e-05,0.9999897478303003,5.734880476788119e-40,ESC_enriched,ESC_enriched,2647,0.9999897478303003
chr4,131195,131195000,131196000,38,7,6.695996833254681e-06,True,210308,4.248889024465975e-06,7.554306492945317e-07,5.624459410581041,1.7271248386865303,ESC enriched,39,9178831,8,10589978,0.07139029363820822,3.857219939526888,1.0097103951949806e-18,0.0002777102367303306,0.9997222897632697,2.6824696491254715e-27,ESC_enriched,ESC_enriched,2647,0.9997222897632697
chr4,131196,131196000,131197000,14,1,2.2682338893038707e-06,True,210308,1.634188086333067e-06,1.8885766232363292e-07,8.653014477816985,2.1579077547789844,ESC enriched,15,9178855,2,10589984,0.07842458277144294,3.843151348108943,9.160894345569818e-09,0.01207773461888423,0.9879222653811096,6.1541543362587436e-15,ESC_enriched,ESC_enriched,2647,0.9879222653811096
chr4,131385,131385000,131386000,52,6,8.712528460157936e-06,True,210345,5.774131238376837e-06,6.610018181327152e-07,8.735424139510481,2.1673864987335283,ESC enriched,53,9178817,7,10589979,0.0018376176321390511,3.9963253309964735,8.304194268549779e-30,0.00047515856730538506,0.9995248414326947,1.9236068238665795e-34,ESC_enriched,ESC_enriched,2648,0.9995248414326947
chr4,131386,131386000,131387000,31,3,5.121400929401669e-06,True,210345,3.486267917510543e-06,3.7771532464726584e-07,9.22988210967145,2.2224462759165555,ESC enriched,32,9178838,4,10589982,0.010748952648197366,3.978502655908603,3.953476375145937e-17,0.0025373771503854723,0.9974626228496145,1.5700975356502532e-22,ESC_enriched,ESC_enriched,2648,0.9974626228496145
chr4,132065,132065000,132066000,9,0,1.3772460587808618e-06,True,210445,1.0894587242220447e-06,9.442883116181646e-08,11.537352637089313,2.4455898272307652,ESC enriched,10,9178860,1,10589985,0.07724146174411127,3.8455163190377433,1.2809579520226093e-06,0.04548050681374651,0.9545194930848255,1.0142802240764736e-10,ESC_enriched,ESC_enriched,2649,0.9545194930848255
chr4,132066,132066000,132067000,20,10,4.319058109293881e-06,True,210445,2.287863320866294e-06,1.038717142779981e-06,2.202585503444324,0.7896318991617723, non differential,21,9178849,11,10589975,1.558744527041549,0.882510345058998,3.698782279830262e-07,0.046764505667887576,0.9532354943312081,9.043162262253384e-13,ESC_enriched,ESC_enriched,2649,0.9532354943312081
chr4,132067,132067000,132068000,35,10,6.614468207261983e-06,True,210445,3.922051407199361e-06,1.038717142779981e-06,3.775860863047412,1.3286283998944592,ESC enriched,36,9178834,11,10589975,0.4604861283849724,3.079028135295944,3.2557790392838823e-15,0.031875935872933,0.968124064127067,2.988923867293618e-20,ESC_enriched,ESC_enriched,2649,0.968124064127067
chr4,132068,132068000,132069000,15,1,2.4212612291684108e-06,True,210445,1.7431339587552716e-06,1.8885766232363292e-07,9.22988210967145,2.2224462759165555,ESC enriched,16,9178854,2,10589984,0.059686680250843616,3.8806271707615916,2.1795176636990453e-09,0.04462080424435571,0.9553791957551734,4.709287639621513e-13,ESC_enriched,ESC_enriched,2649,0.9553791957551734
chr4,132485,132485000,132486000,27,5,4.7609938323441235e-06,True,210506,3.0504844278217255e-06,5.665729869708988e-07,5.384097897308347,1.6834497751838688,ESC enriched,28,9178842,6,10589980,0.14297114946255166,3.714058187269894,3.1421849988310585e-13,0.0029883309241090362,0.9970116690758909,2.613744702228229e-19,ESC_enriched,ESC_enriched,2650,0.9970116690758909
chr4,132486,132486000,132487000,13,0,1.9893554182390228e-06,True,210506,1.5252422139108628e-06,9.442883116181646e-08,16.152293691925042,2.7820620638519786,ESC enriched,14,9178856,1,10589985,0.021017619300182644,3.957965313545659,3.233875632429817e-09,0.001380957547853994,0.9986190424516369,5.092006448793729e-13,ESC_enriched,ESC_enriched,2650,0.9986190424516369
chr4,132527,132527000,132528000,8,0,1.2242187189163215e-06,True,210512,9.805128517998402e-07,9.442883116181646e-08,10.383617373380382,2.340229311572939,ESC enriched,9,9178861,1,10589985,0.10694490461281926,3.786104982769916,5.714623610847699e-06,0.02484217945710012,0.9751578205381932,4.706679490132154e-12,ESC_enriched,ESC_enriched,2651,0.9751578205381932
chr4,132528,132528000,132529000,22,2,3.6183037394204996e-06,True,210512,2.505755065710703e-06,2.832864934854494e-07,8.845303688435141,2.17988666149776,ESC enriched,23,9178847,3,10589983,0.032235268102056146,3.9355300128111192,5.224074369038838e-13,0.0005360972109662741,0.9994639027890337,7.376358342965562e-19,ESC_enriched,ESC_enriched,2651,0.9994639027890337
chr4,132529,132529000,132530000,9,0,1.3772460587808618e-06,True,210512,1.0894587242220447e-06,9.442883116181646e-08,11.537352637089313,2.4455898272307652,ESC enriched,10,9178860,1,10589985,0.07724146174411127,3.8455163190377433,1.2809579520226093e-06,0.002647110934153118,0.9973528890440563,2.17906397798224e-11,ESC_enriched,ESC_enriched,2651,0.9973528890440563
chr4,133288,133288000,133289000,1,16,2.166645439069463e-06,True,210629,2.1789174484440895e-07,1.6052901297508797e-06,0.13573356043634488,-1.997061429259551,NPC enriched,2,9178868,17,10589969,0.1286498436933724,1.851548126399099e-08,3.742700902811707,0.002358140507270954,6.142241676470667e-15,0.997641859492723,NPC_enriched,NPC_enriched,2652,0.997641859492723
chr4,133289,133289000,133290000,3,35,4.863871611604389e-06,True,210629,4.357834896888179e-07,3.3994379218253923e-06,0.12819280707877018,-2.0542198430994993,NPC enriched,4,9178866,36,10589950,0.029606024954526407,9.337649500815881e-17,3.9407885924592585,2.7555391383489057e-05,4.144415959659126e-23,0.9999724446086166,NPC_enriched,NPC_enriched,2652,0.9999724446086166
chr4,133290,133290000,133291000,3,34,4.738020480404082e-06,True,210629,4.357834896888179e-07,3.305009090663576e-06,0.13185545870959217,-2.0260489661328034,NPC enriched,4,9178866,35,10589951,0.035514664689311234,3.280413085920147e-16,3.9289712319507055,8.140587492166958e-05,1.2723404837265197e-22,0.9999185941250783,NPC_enriched,NPC_enriched,2652,0.9999185941250783
chr4,133291,133291000,133292000,4,14,2.3740251962624684e-06,True,210629,5.447293621110224e-07,1.4164324674272468e-06,0.3845784212363105,-0.9556075544313899, non differential,5,9178865,15,10589971,1.145151920439362,2.102506052097137e-05,1.7096750147125463,0.007846046195079694,2.3953000415004734e-12,0.992153953802525,NPC_enriched,NPC_enriched,2652,0.992153953802525
chr4,133292,133292000,133293000,8,19,3.6153902117221675e-06,True,210629,9.805128517998402e-07,1.8885766232363292e-06,0.5191808686690191,-0.6555029619810518, non differential,9,9178861,20,10589966,1.6873545629030429,8.020434295216647e-06,0.6252824194722258,0.018968604732849007,5.864027694125189e-11,0.9810313952085108,NPC_enriched,NPC_enriched,2652,0.9810313952085108
chr4,133293,133293000,133294000,1,11,1.5373897830679246e-06,True,210629,2.1789174484440895e-07,1.1331459739417975e-06,0.19228921061815524,-1.6487547349913352,NPC enriched,2,9178868,12,10589974,0.35102348078855555,8.15365744236634e-06,3.297945424287135,0.02215536864400047,6.573324620426215e-09,0.977844624782675,NPC_enriched,NPC_enriched,2652,0.977844624782675
chr4,133519,133519000,133520000,29,7,5.318750774473819e-06,True,210667,3.268376172666134e-06,7.554306492945317e-07,4.326507238908492,1.464760574219039,ESC enriched,30,9178840,8,10589978,0.3070622893780269,3.385875814349516,4.668258241181264e-13,0.016681516529349575,0.9833184834706504,5.764035565710328e-19,ESC_enriched,ESC_enriched,2653,0.9833184834706504
chr4,133520,133520000,133521000,35,10,6.614468207261983e-06,True,210667,3.922051407199361e-06,1.038717142779981e-06,3.775860863047412,1.3286283998944592,ESC enriched,36,9178834,11,10589975,0.4604861283849724,3.079028135295944,3.2557790392838823e-15,0.0026691828134079634,0.997330817186592,3.30961378539435e-23,ESC_enriched,ESC_enriched,2653,0.997330817186592
chr4,133521,133521000,133522000,37,6,6.417118362189834e-06,True,210667,4.13994315204377e-06,6.610018181327152e-07,6.263134288705628,1.8346807449077922,ESC enriched,38,9178832,7,10589979,0.043411025457798146,3.9131784917603,1.1740991689413412e-18,5.505168003718021e-05,0.9999449483199628,2.5552254281994184e-27,ESC_enriched,ESC_enriched,2653,0.9999449483199628
chr4,133522,133522000,133523000,70,16,1.2725531889722737e-05,True,210667,7.735156941976518e-06,1.6052901297508797e-06,4.818541395490244,1.5724712672218193,ESC enriched,71,9178799,17,10589969,0.05918262191731457,3.8816354042882857,1.5707848615564023e-30,3.419758120629305e-05,0.9999658024187937,3.6432922344396885e-40,ESC_enriched,ESC_enriched,2653,0.9999658024187937
chr4,133523,133523000,133524000,57,16,1.0736176471483714e-05,True,210667,6.31886060048786e-06,1.6052901297508797e-06,3.9362732526540016,1.3702344007269232,ESC enriched,58,9178812,17,10589969,0.29140285820075773,3.4171947999821084,1.7408062307762135e-24,0.00017416007678864722,0.9998258399232114,2.417651582888981e-35,ESC_enriched,ESC_enriched,2653,0.9998258399232114
chr4,133524,133524000,133525000,59,10,1.0287124364010948e-05,True,210667,6.536752345332268e-06,1.038717142779981e-06,6.293101438412354,1.83945402366045,ESC enriched,60,9178810,11,10589975,0.011945036785779602,3.976110572953144,6.40500770089008e-30,1.70934991476419e-05,0.9999829065008524,7.93314880047013e-38,ESC_enriched,ESC_enriched,2653,0.9999829065008524
chr4,133525,133525000,133526000,36,9,6.641644415926216e-06,True,210667,4.0309972796215655e-06,9.442883116181646e-07,4.268820475723047,1.4513375538868987,ESC enriched,37,9178833,10,10589976,0.2782884059834461,3.443423597440128,2.523655339429022e-16,0.0029429221196976014,0.9970570778803024,1.464427211010667e-24,ESC_enriched,ESC_enriched,2653,0.9970570778803024
chr4,133526,133526000,133527000,16,2,2.7001397002332583e-06,True,210667,1.852079831177476e-06,2.832864934854494e-07,6.537833161017278,1.8776057896248262,ESC enriched,17,9178853,3,10589983,0.13877433170352055,3.7224518212979483,3.871140467607198e-09,0.034158317712001784,0.9658416822879856,1.2641067511028164e-14,ESC_enriched,ESC_enriched,2653,0.9658416822879856
chr4,133615,133615000,133616000,51,9,8.93705451389432e-06,True,210681,5.665185365954633e-06,9.442883116181646e-07,5.9994233712864435,1.7916633598241014,ESC enriched,52,9178818,10,10589976,0.025820742193836264,3.94835906826743,3.741034806564616e-27,0.010315987452818129,0.989684012547182,2.2546129059951486e-31,ESC_enriched,ESC_enriched,2654,0.989684012547182
chr4,133642,133642000,133643000,23,0,3.5196288168844244e-06,True,210686,2.6147009381329075e-06,9.442883116181646e-08,27.689646329014355,3.3210585645846655,ESC enriched,24,9178846,1,10589985,0.0008117209437569307,3.998377124955243,6.42725330598607e-16,0.0001957934554987012,0.9998042065445013,4.8727014087041605e-22,ESC_enriched,ESC_enriched,2655,0.9998042065445013
chr4,133643,133643000,133644000,73,14,1.2932911646915743e-05,True,210686,8.061994559243131e-06,1.4164324674272468e-06,5.691760634297395,1.7390196263386795,ESC enriched,74,9178796,15,10589971,0.013395685535222456,3.973209151630349,1.7822940438338744e-33,3.7170930309708783e-05,0.9999628290696903,6.122753653800751e-41,ESC_enriched,ESC_enriched,2655,0.9999628290696903
chr4,133644,133644000,133645000,39,6,6.723173041918914e-06,True,210686,4.357834896888179e-06,6.610018181327152e-07,6.5927729354796085,1.8859740392953428,ESC enriched,40,9178830,7,10589979,0.02933026061308578,3.941340029437914,5.07355286017863e-20,0.007329894713958534,0.9926701052860415,6.247804530893275e-26,ESC_enriched,ESC_enriched,2655,0.9926701052860415
chr4,133975,133975000,133976000,59,8,1.0035422101610332e-05,True,210744,6.536752345332268e-06,8.498594804563481e-07,7.69156842472621,2.040124719122601,ESC enriched,60,9178810,9,10589977,0.002558242646155832,3.9948840805596295,9.586131326987099e-32,0.0034222497098988715,0.9965777502901012,1.9956812420760167e-35,ESC_enriched,ESC_enriched,2656,0.9965777502901012
chr4,134370,134370000,134371000,12,3,2.2138814719754054e-06,True,210808,1.4162963414886582e-06,3.7771532464726584e-07,3.749639607054027,1.321659730578366,ESC enriched,13,9178857,4,10589982,0.6222174818434821,2.755561234847478,4.0157827764486614e-06,0.03789927765418283,0.9621007223429805,2.8367839246928516e-12,ESC_enriched,ESC_enriched,2657,0.9621007223429805
chr4,134371,134371000,134372000,10,0,1.5302733986454019e-06,True,210808,1.1984045966442492e-06,9.442883116181646e-08,12.691087900798246,2.5409000070350904,ESC enriched,11,9178859,1,10589985,0.05578730027610018,3.888425647970425,2.8713230926777026e-07,0.002888774026120083,0.9971112259720492,1.8307481669029873e-12,ESC_enriched,ESC_enriched,2657,0.9971112259720492
chr4,134372,134372000,134373000,14,1,2.2682338893038707e-06,True,210808,1.634188086333067e-06,1.8885766232363292e-07,8.653014477816985,2.1579077547789844,ESC enriched,15,9178855,2,10589984,0.07842458277144294,3.843151348108943,9.160894345569818e-09,0.00954491068396292,0.9904550893159937,4.345403830800719e-14,ESC_enriched,ESC_enriched,2657,0.9904550893159937
chr4,134411,134411000,134412000,28,5,4.914021172208664e-06,True,210813,3.15943030024393e-06,5.665729869708988e-07,5.576387107926502,1.7185410949951387,ESC enriched,29,9178841,6,10589980,0.11889950318020019,3.762201493490677,8.822080356830483e-14,0.03422186682788243,0.9657781331721176,3.3319636870425157e-18,ESC_enriched,ESC_enriched,2658,0.9657781331721176
chr4,134412,134412000,134413000,34,5,5.832185211395905e-06,True,210813,3.8131055347771565e-06,5.665729869708988e-07,6.730122371635433,1.9065933264980783,ESC enriched,35,9178835,6,10589980,0.03661314339853854,3.9267742597352893,2.2593526310931897e-17,0.035944486623543256,0.9640555133764568,2.7921320178459853e-21,ESC_enriched,ESC_enriched,2658,0.9640555133764568
chr4,134420,134420000,134421000,16,4,2.9518419626338735e-06,True,210813,1.852079831177476e-06,4.721441558090823e-07,3.922699896610367,1.3667801658588354,ESC enriched,17,9178853,5,10589981,0.531541899945212,2.93691638157599,8.429137769482364e-08,0.02997010482160828,0.9700298951783558,3.5945585850164915e-14,ESC_enriched,ESC_enriched,2659,0.9700298951783558
chr4,134421,134421000,134422000,35,7,6.236914813661061e-06,True,210813,3.922051407199361e-06,7.554306492945317e-07,5.191808686690191,1.6470821310129937,ESC enriched,36,9178834,8,10589978,0.11980737236976659,3.7603857545966046,1.0020576281351095e-16,0.0015066939629451537,0.9984933060370549,5.717478980780307e-23,ESC_enriched,ESC_enriched,2659,0.9984933060370549
chr4,134422,134422000,134423000,26,9,5.111371017280814e-06,True,210813,2.9415385553995208e-06,9.442883116181646e-07,3.115085212014115,1.1362565072470032,ESC enriched,27,9178843,10,10589976,0.8743253449651981,2.2513493812421674,1.2311354394377713e-10,0.0012211488132761834,0.9987788511867238,7.414000417313439e-24,ESC_enriched,ESC_enriched,2659,0.9987788511867238
chr4,134423,134423000,134424000,79,6,1.2844266636500522e-05,True,210813,8.715669793776358e-06,6.610018181327152e-07,13.185545870959217,2.579121219855288,ESC enriched,80,9178790,7,10589979,2.62317203611856e-06,3.9999953209576704,9.343998594206693e-44,2.2030166616934642e-09,0.9999999977969833,5.024255870066219e-53,ESC_enriched,ESC_enriched,2659,0.9999999977969833
chr4,134424,134424000,134425000,38,6,6.5701457020543736e-06,True,210813,4.248889024465975e-06,6.610018181327152e-07,6.427953612092619,1.860656231311053,ESC enriched,39,9178831,7,10589979,0.035730700421096696,3.9285391461909014,2.471323175943387e-19,1.8109449729051145e-05,0.999981890550271,1.3934681092678392e-38,ESC_enriched,ESC_enriched,2659,0.999981890550271
chr4,134425,134425000,134426000,75,5,1.2106306145842053e-05,True,210813,8.27988630408754e-06,5.665729869708988e-07,14.613980006979798,2.681978605294996,ESC enriched,76,9178794,6,10589980,1.8396413291665508e-06,3.9999968880194987,1.1072132050762634e-42,1.0545265680845648e-09,0.9999999989454734,1.2449133046317462e-52,ESC_enriched,ESC_enriched,2659,0.9999999989454734
chr4,134426,134426000,134427000,19,3,3.2850728510271868e-06,True,210813,2.1789174484440894e-06,3.7771532464726584e-07,5.768676318544657,1.75244264667082,ESC enriched,20,9178850,4,10589982,0.1663336068838373,3.6673332588202987,3.5364850522368605e-10,0.00025535082393463563,0.9997446491760654,2.88734842175373e-23,ESC_enriched,ESC_enriched,2659,0.9997446491760654
chr4,134427,134427000,134428000,19,3,3.2850728510271868e-06,True,210813,2.1789174484440894e-06,3.7771532464726584e-07,5.768676318544657,1.75244264667082,ESC enriched,20,9178850,4,10589982,0.1663336068838373,3.6673332588202987,3.5364850522368605e-10,0.0034941041249298634,0.9965058958750702,5.53200236743886e-17,ESC_enriched,ESC_enriched,2659,0.9965058958750702
chr4,134444,134444000,134445000,13,1,2.1152065494393306e-06,True,210816,1.5252422139108628e-06,1.8885766232363292e-07,8.076146845962521,2.0889148832920332,ESC enriched,14,9178856,2,10589984,0.10274716532445155,3.7945061400054856,3.835971696112072e-08,0.030684676772492262,0.9693153232273909,1.168978983371641e-13,ESC_enriched,ESC_enriched,2660,0.9693153232273909
chr4,134445,134445000,134446000,14,2,2.394085020504178e-06,True,210816,1.634188086333067e-06,2.832864934854494e-07,5.768676318544657,1.75244264667082,ESC enriched,15,9178855,3,10589983,0.21895885166578105,3.5620826782344093,6.152121945959767e-08,0.0020586351119617403,0.9979413648880381,2.0045799952761483e-16,ESC_enriched,ESC_enriched,2660,0.9979413648880381
chr4,134446,134446000,134447000,22,1,3.492452608220192e-06,True,210816,2.505755065710703e-06,1.8885766232363292e-07,13.267955532652712,2.585351769605924,ESC enriched,23,9178847,2,10589984,0.008303819010494267,3.983392924571385,5.403645347685267e-14,8.833767977980746e-06,0.9999911662320221,1.0303529933576963e-24,ESC_enriched,ESC_enriched,2660,0.9999911662320221
chr4,134447,134447000,134448000,31,1,4.869698667001054e-06,True,210816,3.486267917510543e-06,1.8885766232363292e-07,18.4597642193429,2.915593456476501,ESC enriched,32,9178838,2,10589984,0.0005942726146525817,3.9988120217367866,2.9095678704874067e-19,3.820666412242402e-07,0.9999996179333587,3.243271090571953e-29,ESC_enriched,ESC_enriched,2660,0.9999996179333587
chr4,134448,134448000,134449000,15,3,2.672963491569026e-06,True,210816,1.7431339587552716e-06,3.7771532464726584e-07,4.614941054835725,1.5292990953566103,ESC enriched,16,9178854,4,10589982,0.36642802078173276,3.267144240462353,7.740159109791246e-08,0.0005190102572595354,0.9994809897427404,1.6527282843629476e-18,ESC_enriched,ESC_enriched,2660,0.9994809897427404
chr4,134449,134449000,134450000,8,3,1.6017721125172446e-06,True,210816,9.805128517998402e-07,3.7771532464726584e-07,2.5959043433450955,0.9539349504530484, non differential,9,9178861,4,10589982,1.1234180716319024,1.7525230268247143,0.0006407598959757504,0.002708002453733118,0.9972919975333584,1.290855796756224e-11,ESC_enriched,ESC_enriched,2660,0.9972919975333584
chr4,134450,134450000,134451000,11,4,2.1867052633111727e-06,True,210816,1.3073504690664537e-06,4.721441558090823e-07,2.7689646329014357,1.0184734715906198, non differential,12,9178858,5,10589981,1.0586720524583386,1.8826094034180205,4.6458382840501456e-05,0.0029069500969456296,0.9970930499001971,2.8572600795728712e-12,ESC_enriched,ESC_enriched,2660,0.9970930499001971
chr4,134451,134451000,134452000,10,2,1.7819756610460174e-06,True,210816,1.1984045966442492e-06,2.832864934854494e-07,4.230362633599415,1.4422877183669807,ESC enriched,11,9178859,3,10589983,0.5102937396439157,2.9793986537804473,1.414474368312984e-05,0.0017469759438599386,0.9982530240537134,2.42662837195856e-12,ESC_enriched,ESC_enriched,2660,0.9982530240537134
chr4,134452,134452000,134453000,18,2,3.006194379962339e-06,True,210816,2.069971576021885e-06,2.832864934854494e-07,7.306990003489899,1.9888314247350505,ESC enriched,19,9178851,3,10589983,0.08647424083823554,3.8270520363315663,2.3810320525040163e-10,0.0036691464847376817,0.9963308535152499,1.2389940133807714e-14,ESC_enriched,ESC_enriched,2660,0.9963308535152499
chr4,134478,134478000,134479000,36,4,6.012388759924678e-06,True,210820,4.0309972796215655e-06,4.721441558090823e-07,8.537640951446093,2.144484734446844,ESC enriched,37,9178833,5,10589981,0.009511378695785265,3.9809778045162787,1.9941721860339703e-19,0.0341761854054106,0.9658238145945894,3.0949483542280765e-21,ESC_enriched,ESC_enriched,2661,0.9658238145945894
chr4,135351,135351000,135352000,20,3,3.438100190891727e-06,True,210984,2.287863320866294e-06,3.7771532464726584e-07,6.05711013447189,1.8012328108402522,ESC enriched,21,9178849,4,10589982,0.13488751919021752,3.7302254523102287,9.042490534008702e-11,0.038218794675869,0.961781205324131,1.361111168902966e-17,ESC_enriched,ESC_enriched,2662,0.961781205324131
chr4,135352,135352000,135353000,35,4,5.859361420060137e-06,True,210984,3.922051407199361e-06,4.721441558090823e-07,8.306893898704306,2.117085760258729,ESC enriched,36,9178834,5,10589981,0.01198214575228417,3.9760362690011597,8.995605531250498e-19,0.0001315555709221199,0.9998684444290779,5.460243500925232e-28,ESC_enriched,ESC_enriched,2662,0.9998684444290779
chr4,135353,135353000,135354000,49,5,8.127595309364008e-06,True,210984,5.4472936211102235e-06,5.665729869708988e-07,9.614460530907762,2.263268270436811,ESC enriched,50,9178820,6,10589980,0.0012988626490676317,3.9974028412682157,4.046516684211319e-28,6.984590776378733e-07,0.9999993015409223,1.6203879723779083e-38,ESC_enriched,ESC_enriched,2662,0.9999993015409223
chr4,135354,135354000,135355000,33,4,5.553306740331057e-06,True,210984,3.704159662354952e-06,4.721441558090823e-07,7.845399793220734,2.059927346418781,ESC enriched,34,9178836,5,10589981,0.01888674018592291,3.962227076218667,1.687243144607182e-17,1.2519929329527058e-05,0.9999874800706705,1.667119005844692e-28,ESC_enriched,ESC_enriched,2662,0.9999874800706705
chr4,135355,135355000,135356000,11,3,2.0608541321108653e-06,True,210984,1.3073504690664537e-06,3.7771532464726584e-07,3.4612057911267944,1.2416170229048296,ESC enriched,12,9178858,4,10589982,0.7313311244980685,2.5373232769873635,1.4626432792461749e-05,0.0005833086435137795,0.9994166913564861,1.1339627243266225e-16,ESC_enriched,ESC_enriched,2662,0.9994166913564861
chr4,135356,135356000,135357000,21,2,3.4652763995559595e-06,True,210984,2.3968091932884984e-06,2.832864934854494e-07,8.46072526719883,2.135434898926926,ESC enriched,22,9178848,3,10589983,0.04143879539482638,3.9171229530017313,2.1795313916849447e-12,2.8062694879599712e-05,0.9999719373051204,6.779164964624531e-22,ESC_enriched,ESC_enriched,2662,0.9999719373051204
chr4,135357,135357000,135358000,17,1,2.7273159088974914e-06,True,210984,1.9610257035996804e-06,1.8885766232363292e-07,10.383617373380382,2.340229311572939,ESC enriched,18,9178852,2,10589984,0.03431146798347879,3.931377611749101,1.2217832525681866e-10,2.205881193444416e-05,0.9999779411880656,3.821650568231009e-20,ESC_enriched,ESC_enriched,2662,0.9999779411880656
chr4,135358,135358000,135359000,13,3,2.366908811839946e-06,True,210984,1.5252422139108628e-06,3.7771532464726584e-07,4.0380734229812605,1.3957677027320878,ESC enriched,14,9178856,4,10589982,0.5252217370544449,2.9495557067416605,1.0884926690516908e-06,0.00046035365820851047,0.9995396463417912,3.302629986354741e-16,ESC_enriched,ESC_enriched,2662,0.9995396463417912
chr4,135359,135359000,135360000,12,3,2.2138814719754054e-06,True,210984,1.4162963414886582e-06,3.7771532464726584e-07,3.749639607054027,1.321659730578366,ESC enriched,13,9178857,4,10589982,0.6222174818434821,2.755561234847478,4.0157827764486614e-06,0.0006242825762035544,0.9993757174237816,1.4881510049412046e-14,ESC_enriched,ESC_enriched,2662,0.9993757174237816
chr4,135360,135360000,135361000,12,2,2.088030340775098e-06,True,210984,1.4162963414886582e-06,2.832864934854494e-07,4.999519476072036,1.6093418030301467,ESC enriched,13,9178857,3,10589983,0.33848253794747524,3.3230343491912206,9.501948442410024e-07,0.0003802078536329285,0.9996197921463549,1.219228583428509e-14,ESC_enriched,ESC_enriched,2662,0.9996197921463549
chr4,135361,135361000,135362000,13,1,2.1152065494393306e-06,True,210984,1.5252422139108628e-06,1.8885766232363292e-07,8.076146845962521,2.0889148832920332,ESC enriched,14,9178856,2,10589984,0.10274716532445155,3.7945061400054856,3.835971696112072e-08,0.0009332236365421526,0.9990667763634512,6.645149210447988e-15,ESC_enriched,ESC_enriched,2662,0.9990667763634512
chr4,135362,135362000,135363000,12,3,2.2138814719754054e-06,True,210984,1.4162963414886582e-06,3.7771532464726584e-07,3.749639607054027,1.321659730578366,ESC enriched,13,9178857,4,10589982,0.6222174818434821,2.755561234847478,4.0157827764486614e-06,0.026603758471661687,0.9733962415038478,2.4490500040949265e-11,ESC_enriched,ESC_enriched,2662,0.9733962415038478
